image_url,image_A_url,image_B_url
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_140.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_140.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_140.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1420.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1420.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1420.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1540.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1540.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1540.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1620.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1620.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1620.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1630.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1630.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1630.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1660.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1660.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1660.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1690.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1690.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1690.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1740.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1740.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1740.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1750.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1750.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1750.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_180.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_180.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_180.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1820.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1820.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1820.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1830.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1830.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1830.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1870.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1870.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1870.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_1920.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_1920.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_1920.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_20.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_20.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_20.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_200.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_200.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_200.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2050.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2050.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2050.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2100.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2100.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2100.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2120.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2120.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2120.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2150.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2150.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2150.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2280.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2280.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2280.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2460.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2460.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2460.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2540.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2540.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2540.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2580.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2580.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2580.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2650.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2650.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2650.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2710.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2710.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2710.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2870.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2870.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2870.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2890.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2890.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2890.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2940.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2940.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2940.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_2950.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_2950.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_2950.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_3010.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_3010.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_3010.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_3040.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_3040.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_3040.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_3110.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_3110.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_3110.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_3120.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_3120.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_3120.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_3240.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_3240.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_3240.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_3330.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_3330.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_3330.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_360.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_360.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_360.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_3660.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_3660.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_3660.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_3910.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_3910.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_3910.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_40.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_40.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_40.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4010.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4010.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4010.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4110.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4110.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4110.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4120.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4120.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4120.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4160.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4160.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4160.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4240.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4240.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4240.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4260.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4260.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4260.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4310.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4310.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4310.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4370.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4370.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4370.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_440.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_440.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_440.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4410.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4410.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4410.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4420.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4420.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4420.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4430.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4430.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4430.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4450.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4450.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4450.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4470.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4470.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4470.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4530.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4530.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4530.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4550.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4550.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4550.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4630.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4630.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4630.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4640.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4640.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4640.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4650.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4650.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4650.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4660.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4660.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4660.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_470.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_470.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_470.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4740.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4740.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4740.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4790.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4790.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4790.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_4800.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_4800.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_4800.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_490.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_490.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_490.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_50.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_50.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_50.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_500.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_500.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_500.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_5090.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_5090.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_5090.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_510.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_510.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_510.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_530.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_530.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_530.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_5500.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_5500.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_5500.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_5670.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_5670.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_5670.png
https://raw.githubusercontent.com/napCC/PhotoRep/master/real_horse/n02381460_5940.jpg,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_zebra/n02381460_5940.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/ImagenetZebra_cycle_attn_X2_test200_fake_zebra/n02381460_5940.png
